"4028808c0b88034e010b88161f8a0002","4028808c0b82e61d010b83b4e14b000d","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 09:36:59","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 09:36:59","Y",\N,"沙","Y",\N,\N,"52",\N,"2130",0.800,1000.000,0.200,5000.000,0.500,2000.000
"4028808c0b88034e010b88167d3a0003","4028808c0b82e61d010b83b5a8af000e","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 09:37:23","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 09:37:23","N",\N,"峰","Y",\N,\N,"53","10","2130",0.800,1000.000,0.200,5000.000,0.500,2000.000
"4028808c0b88034e010b881a5a800004","4028808c0b82e61d010b83b87c25000f","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 09:41:36","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 09:41:36","Y",\N,"魏","Y",\N,\N,"54",\N,"2130",0.800,1000.000,0.200,5000.000,0.500,2000.000
"4028808c0b881ef7010b8845dafc0023","4028808c0b82e61d010b83b91dd20010","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 10:29:07","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 10:29:07","Y",\N,"临","Y",\N,\N,"55",\N,"2130",0.800,1000.000,0.200,5000.000,0.500,2000.000
"4028808c0b881ef7010b8848146f0026","4028808c0b82e61d010b83b9b4b40011","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 10:31:33","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 10:31:33","Y",\N,"大","Y",\N,\N,"56",\N,"2130",0.800,1000.000,0.200,5000.000,0.500,2000.000
"4028808c0b881ef7010b884f4b3b0027","4028808c0b82e61d010b83bab8d80012","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 10:39:25","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 10:39:25","N",\N,"临","Y",\N,\N,"57","88","2130",0.800,1000.000,0.200,5000.000,0.500,2000.000
"4028808c0b881ef7010b884fb3f40028","4028808c0b82e61d010b83bc3aa20013","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 10:39:52","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 10:39:52","Y",\N,"磁","Y",\N,\N,"58",\N,"2130",0.800,1000.000,0.200,5000.000,0.500,2000.000
"4028808c0b881ef7010b88500a9a0029","4028808c0b82e61d010b83bcd8d40014","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 10:40:14","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 10:40:14","Y",\N,"武","Y",\N,\N,"59","59","2350",0.800,1000.000,0.200,5000.000,0.500,2000.000
"4028808c0b881ef7010b88505dc4002a","4028808c0b82e61d010b83bda8280015","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 10:40:36","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 10:40:36","Y",\N,"峰","Y",\N,\N,"60",\N,"2130",0.800,1000.000,0.200,5000.000,0.500,2000.000
"4028808c0b881ef7010b88547767002b","4028808c0b82e61d010b83be4bac0016","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 10:45:04","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2006-05-31 10:45:04","Y",\N,"安","Y",\N,\N,"61",\N,"2130",0.800,1000.000,0.200,5000.000,0.500,2000.000
